LineId,Month,Day,Time,Level,Content,EventId,EventTemplate,ParameterList
4425,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4426,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4427,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3737 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4428,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4429,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4430,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3738 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4431,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4432,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4433,[Thu,Jul,21,03:37:18,2005] [error] jk2_init() Can't find child 3739 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
4434,[Thu,Jul,21,03:37:18,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
4435,[Thu,Jul,21,03:37:18,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
4436,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4437,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4438,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4439,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4440,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4441,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4442,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4443,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4444,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4445,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4446,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4447,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4448,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4449,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4450,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4451,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4452,[Thu,Jul,21,03:37:18,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4453,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4454,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4455,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/...,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4456,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/...,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4457,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4458,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4459,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4460,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4461,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4462,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4463,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4464,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4465,[Thu,Jul,21,03:37:19,2005] [notice] mod_jk2 Shutting down,fd21ee58,2005] [notice] <*>,['mod_jk2 Shutting down']
4466,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4467,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4468,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4469,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4470,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4471,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4472,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4473,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4474,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4475,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4476,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4477,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4478,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4479,[Thu,Jul,21,03:37:19,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4480,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4481,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4482,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4483,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4484,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4485,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4486,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4487,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/...,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4488,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4489,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4490,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4491,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4492,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4493,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4494,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4495,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4496,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/...,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4497,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4498,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4499,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4500,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4501,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4502,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4503,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4504,[Thu,Jul,21,03:37:20,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4505,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4506,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4507,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4508,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4509,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4510,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4511,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/...,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4512,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4513,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4514,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4515,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4516,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4517,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4518,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4519,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4520,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4521,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/...,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4522,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4523,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
4524,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4525,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
4526,[Thu,Jul,21,03:37:21,2005] [error] [client 218.144.240.75] File does not exist: /var/www/html/adm,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
